,room_id,unit_type_name,property_design,property_type,number_of_bookings,bedroom,bathroom,beds,capacity,ac,balcony,beachfront,breakfast,building_staff,cable_tv,essentials,garden,gym,hair_dryer,hanger,heating,hot_water,kitchen,linens,lock,luggage_drop_off,parking,pool,private_entrance,shampoo,tv,washer,wifi,workspace,lat,lng,distance_to_coastline,area_distance_to_airport,property_bedrooms,average_baseline_price,area_name,total_fas,ratio_bedroom_bathroom,ratio_bedroom_cap,avg_price_distance_to_coast,avg_price_distance_to_airport,avg_price_bedroom,avg_price_beds,avg_price_bathroom,avg_price_total_fas
53,397667.0,Asri Village,3.0,4.0,632,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-8.835766,115.123054,1163.26,60.0,6.0,635751.257197236,Uluwatu,14.0,1.0,2.0,546.5255034964117,10595.8542866206,635751.257197236,635751.257197236,635751.257197236,45410.80408551685
54,397668.0,Wooden,1.0,4.0,187,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-8.835812,115.118645,1133.15,60.0,6.0,474170.2392170867,Uluwatu,11.0,1.0,2.0,418.4531961497477,7902.837320284778,474170.2392170867,474170.2392170867,474170.2392170867,43106.38538337152
55,397671.0,Despacito Loft & Lounge - 5,3.0,4.0,147,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-8.81394,115.1096954,616.825,60.0,6.0,1254885.8059773245,Padang Padang,11.0,1.0,4.0,2034.427602605803,20914.76343295541,1254885.8059773245,1254885.8059773245,1254885.8059773245,114080.5278161204
56,397672.0,Despacito Loft & Lounge - 4,3.0,4.0,140,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-8.81394,115.1096954,616.825,60.0,6.0,1074892.0056167748,Padang Padang,11.0,1.0,2.0,1742.620687580391,17914.86676027958,1074892.0056167748,1074892.0056167748,1074892.0056167748,97717.45505607044
57,397673.0,Despacito Loft & Lounge - 3,3.0,4.0,160,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-8.81394,115.1096954,616.825,60.0,6.0,1072624.6954441962,Padang Padang,11.0,1.0,2.0,1738.94491216179,17877.07825740327,1072624.6954441962,1072624.6954441962,1072624.6954441962,97511.33594947238
58,397674.0,Downstairs/Upstairs,1.0,4.0,532,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-8.650003,115.133906,1055.57,60.0,7.0,318588.9078404388,Canggu,12.0,1.0,2.0,301.81694045912525,5309.81513067398,318588.9078404388,318588.9078404388,318588.9078404388,26549.075653369902
59,397675.0,Standard,1.0,4.0,396,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-8.836065,115.11936,1098.55,60.0,2.0,510951.88016170304,Uluwatu,10.0,1.0,2.0,465.114815130584,8515.864669361717,510951.88016170304,510951.88016170304,510951.88016170304,51095.1880161703
60,397677.0,Kencana Homestay,1.0,4.0,280,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-8.649104,115.13234,1030.11,60.0,7.0,402296.501577549,Canggu,12.0,1.0,2.0,390.5374198654018,6704.94169295915,402296.501577549,402296.501577549,402296.501577549,33524.708464795745
61,397679.0,Double,1.0,4.0,364,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-8.652609,115.13751,1093.22,60.0,10.0,446864.9983397765,Canggu,12.0,1.0,2.0,408.7603577868832,7447.749972329608,446864.9983397765,446864.9983397765,446864.9983397765,37238.74986164804
62,397680.0,Twin,1.0,4.0,107,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-8.652609,115.13751,1093.22,60.0,10.0,407041.8981807231,Canggu,11.0,1.0,2.0,372.33301456314655,6784.031636345385,407041.8981807231,407041.8981807231,407041.8981807231,37003.80892552028
63,397682.0,Standard,1.0,4.0,15,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-8.6385989,115.1438355,2259.288483838384,60.0,7.0,437265.8751666666,Canggu,9.0,1.0,2.0,193.5414084100408,7287.76458611111,437265.8751666666,437265.8751666666,437265.8751666666,48585.09724074073
64,397685.0,Deluxe,4.0,4.0,73,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-8.6552572,115.1296974,2259.288483838384,60.0,27.0,426526.3632397181,Canggu,15.0,1.0,2.0,188.7879154392349,7108.772720661968,426526.3632397181,426526.3632397181,426526.3632397181,28435.090882647877
65,397686.0,Standard Smaller (No Pool),4.0,4.0,191,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-8.6552572,115.1296974,2259.288483838384,60.0,27.0,414215.82482814265,Canggu,10.0,1.0,2.0,183.3390590848394,6903.597080469044,414215.82482814265,414215.82482814265,414215.82482814265,41421.582482814265
66,397688.0,Downstairs/Upstairs,0.0,4.0,41,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-8.6488877,115.1361637,2259.288483838384,60.0,2.0,465156.23675583344,Canggu,10.0,1.0,2.0,205.8861628708713,7752.603945930557,465156.23675583344,465156.23675583344,465156.23675583344,46515.62367558335
67,397689.0,Standard,1.0,4.0,553,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-8.809038,115.115846,476.861,45.0,7.0,980625.6045879652,Bingin,15.0,1.0,2.0,2056.4181272697183,21791.680101954786,980625.6045879652,980625.6045879652,980625.6045879652,65375.04030586434
68,397690.0,Double Balcony,0.0,4.0,674,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-8.821746,115.089633,402.195,60.0,17.0,764002.4496912425,Uluwatu,14.0,1.0,2.0,1899.5821670862208,12733.37416152071,764002.4496912425,764002.4496912425,764002.4496912425,54571.603549374464
69,397692.0,Uluwatu Kayana Bungalows,4.0,4.0,488,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-8.837085,115.100357,452.564,60.0,5.0,565718.0629698328,Uluwatu,12.0,1.0,2.0,1250.0288643591464,9428.634382830547,565718.0629698328,565718.0629698328,565718.0629698328,47143.171914152736
70,397693.0,Amazon GH,4.0,4.0,218,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-8.646509,115.154492,2791.11,60.0,8.0,419222.7862762248,Canggu,14.0,1.0,2.0,150.19930646811656,6987.046437937081,419222.7862762248,419222.7862762248,419222.7862762248,29944.48473401606
71,397698.0,Standard,3.0,4.0,221,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-8.8357515,115.1172562,1130.56,60.0,5.0,459039.6054424426,Uluwatu,13.0,1.0,2.0,406.0285216551467,7650.660090707376,459039.6054424426,459039.6054424426,459039.6054424426,35310.73888018789
72,397699.0,Lumbung,3.0,4.0,391,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-8.8357515,115.1172562,1130.56,60.0,5.0,485426.8377994544,Uluwatu,13.0,1.0,2.0,429.36848800546136,8090.447296657573,485426.8377994544,485426.8377994544,485426.8377994544,37340.52598457342
73,397701.0,Despacito Loft & Lounge - 2,3.0,4.0,148,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-8.81394,115.1096954,616.825,60.0,6.0,1060973.2883582592,Padang Padang,11.0,1.0,2.0,1720.0555884704077,17682.88813930432,1060973.2883582592,1060973.2883582592,1060973.2883582592,96452.1171234781
74,397714.0,Standard,1.0,4.0,301,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-8.835812,115.118645,1133.15,60.0,6.0,499438.44218977017,Uluwatu,12.0,1.0,2.0,440.7522765651239,8323.974036496169,499438.44218977017,499438.44218977017,499438.44218977017,41619.870182480845
75,397715.0,Rumah Taman Kutuh,4.0,4.0,92,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-8.4890655,115.2673239,2259.288483838384,120.0,3.0,473802.5664581224,Ubud,10.0,1.0,2.0,209.7131773332296,3948.3547204843535,473802.5664581224,473802.5664581224,473802.5664581224,47380.25664581224
76,397720.0,Twin,0.0,4.0,52,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-8.821746,115.089633,402.195,60.0,17.0,1044698.7298443224,Uluwatu,14.0,1.0,2.0,2597.493081327024,17411.645497405374,1044698.7298443224,1044698.7298443224,1044698.7298443224,74621.33784602303
77,397739.0,Standard,1.0,4.0,7,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-8.809038,115.115846,476.861,45.0,7.0,4815968.666666666,Bingin,15.0,1.0,2.0,10099.313356862202,107021.52592592592,4815968.666666666,4815968.666666666,4815968.666666666,321064.57777777774
78,397971.0,Double Non Allocation,0.0,4.0,3,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-8.821746,115.089633,402.195,60.0,17.0,431420.0444444444,Uluwatu,13.0,1.0,2.0,1072.6638681347215,7190.334074074073,431420.0444444444,431420.0444444444,431420.0444444444,33186.15726495726
79,398335.0,Standard Double Non Allocation,0.0,4.0,3,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-8.822391,115.0871096,2259.288483838384,60.0,22.0,315083.5133333333,Uluwatu,15.0,1.0,2.0,139.46139042767436,5251.391888888888,315083.5133333333,315083.5133333333,315083.5133333333,21005.567555555557
80,398513.0,Double,0.0,4.0,163,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-8.6464854,115.1504805,2259.288483838384,60.0,7.0,355745.8637110751,Canggu,14.0,1.0,2.0,157.45924712840835,5929.097728517919,355745.8637110751,355745.8637110751,355745.8637110751,25410.418836505363
81,398514.0,Double,0.0,4.0,24,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-8.6464854,115.1504805,2259.288483838384,60.0,7.0,688961.3955092592,Canggu,14.0,1.0,2.0,304.9461812591364,11482.68992515432,688961.3955092592,688961.3955092592,688961.3955092592,49211.52825066137
82,398519.0,Guesthouse,3.0,4.0,585,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-8.8284397,115.0879669,307.225,60.0,4.0,1046011.1694911272,Uluwatu,14.0,1.0,2.0,3404.7071999060204,17433.519491518786,1046011.1694911272,1046011.1694911272,1046011.1694911272,74715.08353508051
83,398520.0,1BR,0.0,2.0,353,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-8.652147,115.132308,761.362,60.0,6.0,903529.7427067658,Canggu,16.0,1.0,2.0,1186.7281827918464,15058.829045112763,903529.7427067658,903529.7427067658,903529.7427067658,56470.60891917286
84,398521.0,Deluxe,1.0,4.0,6,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-8.6385989,115.1438355,2259.288483838384,60.0,7.0,449808.43833333335,Canggu,8.0,1.0,2.0,199.09296291774928,7496.807305555556,449808.43833333335,449808.43833333335,449808.43833333335,56226.05479166667
85,398522.0,Bunk Bed,4.0,4.0,76,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-8.6552572,115.1296974,2259.288483838384,60.0,27.0,302372.53107065265,Canggu,12.0,1.0,2.0,133.83529072699093,5039.542184510878,302372.53107065265,302372.53107065265,302372.53107065265,25197.710922554383
86,398523.0,Deluxe,4.0,4.0,31,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-8.6552572,115.1296974,2259.288483838384,60.0,27.0,848813.5429692509,Canggu,15.0,1.0,2.0,375.699495235408,14146.892382820848,848813.5429692509,848813.5429692509,848813.5429692509,56587.56953128339
87,398526.0,Entire House,3.0,2.0,142,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-8.50706,115.276521,11926.3,120.0,1.0,586969.6639931253,Ubud,10.0,1.0,2.0,49.21640944745021,4891.413866609378,586969.6639931253,586969.6639931253,586969.6639931253,58696.96639931253
88,398528.0,Teges Asri Studio,1.0,4.0,40,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-8.809038,115.115846,476.861,45.0,7.0,1196709.9892699404,Bingin,15.0,1.0,2.0,2509.557269875164,26593.555317109785,1196709.9892699404,1196709.9892699404,1196709.9892699404,79780.66595132936
89,398529.0,Villa Damuh,5.0,2.0,46,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-8.4585533,115.2799388,2259.288483838384,120.0,2.0,366363.2883623188,Ubud,12.0,1.0,2.0,162.1587021679903,3053.027403019324,366363.2883623188,366363.2883623188,366363.2883623188,30530.274030193235
90,398563.0,Standard Double Non Allocation,0.0,4.0,9,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-8.822391,115.0871096,2259.288483838384,60.0,22.0,772738.4255555555,Uluwatu,17.0,1.0,2.0,342.02733784696824,12878.97375925926,772738.4255555555,772738.4255555555,772738.4255555555,45455.20150326797
91,399280.0,Standard Double,1.0,4.0,62,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-8.6788807,115.4900163,2259.288483838384,60.0,8.0,809252.560672043,Nusa Penida,10.0,1.0,2.0,358.1891230185778,13487.542677867385,809252.560672043,809252.560672043,809252.560672043,80925.2560672043
92,399290.0,Downstairs/Upstairs,1.0,4.0,5,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-8.650003,115.133906,1055.57,60.0,7.0,1904790.4115,Canggu,13.0,1.0,2.0,1804.5135912350677,31746.50685833333,1904790.4115,1904790.4115,1904790.4115,146522.33934615384
93,399291.0,Kamisama Joglo,4.0,4.0,126,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.654761,115.13041,406.362,60.0,4.0,775871.4333104686,Canggu,15.0,1.0,2.0,1909.310991949219,12931.190555174477,775871.4333104686,775871.4333104686,775871.4333104686,51724.76222069791
94,399294.0,Whole,4.0,2.0,114,3.0,5.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-8.631898,115.13356,2553.42,60.0,3.0,1231716.8037943488,Canggu,10.0,0.6,2.0,482.3792418773053,20528.61339657248,410572.2679314496,410572.2679314496,246343.36075886976,123171.68037943488
95,399295.0,2BR,0.0,2.0,48,2.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-8.652147,115.132308,761.362,60.0,6.0,1076762.146924603,Canggu,17.0,1.0,2.0,1414.2577997386304,17946.035782076717,538381.0734623015,538381.0734623015,538381.0734623015,63338.9498190943
96,399297.0,Standard Type,1.0,4.0,35,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-8.6559436,115.1397607,2259.288483838384,60.0,5.0,2058222.5259637183,Canggu,12.0,1.0,2.0,911.0047436115516,34303.70876606197,2058222.5259637183,2058222.5259637183,2058222.5259637183,171518.54383030985
97,399298.0,Standard Type,1.0,4.0,108,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-8.6559436,115.1397607,2259.288483838384,60.0,5.0,369791.3613546669,Canggu,10.0,1.0,2.0,163.67602632418834,6163.189355911115,369791.3613546669,369791.3613546669,369791.3613546669,36979.13613546669
98,399303.0,Villa Tortoise,0.0,2.0,118,4.0,2.0,4.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-8.8054876,115.1137161,21.9135,45.0,4.0,2772514.99003306,Bingin,12.0,2.0,2.0,126520.86567791818,61611.44422295689,693128.747508265,693128.747508265,1386257.49501653,231042.91583608836
99,399305.0,NDBV Lot 3,0.0,2.0,34,3.0,4.0,3.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.8358803,115.2066574,107.471,45.0,3.0,5910102.652303921,Nusa Dua,21.0,0.75,2.6666666666666665,54992.53428649515,131335.6144956427,1970034.2174346405,1970034.2174346405,1477525.6630759805,281433.45963352005
100,399306.0,NDBV Lot 6,0.0,2.0,120,3.0,3.0,3.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.8361902,115.2066422,79.6941,45.0,3.0,5397903.916867674,Nusa Dua,20.0,1.0,2.6666666666666665,67732.79222511672,119953.4203748372,1799301.305622558,1799301.305622558,1799301.305622558,269895.1958433837
101,399307.0,Pondok Nini Villa,4.0,2.0,132,3.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-8.50706,115.276521,11926.3,120.0,3.0,1282604.4742812049,Ubud,14.0,1.0,2.0,107.54420686056908,10688.37061901004,427534.8247604016,427534.8247604016,427534.8247604016,91614.60530580036
102,399313.0,Villa Kanha,0.0,2.0,142,2.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-8.800425,115.147582,2033.49,30.0,2.0,941269.401355466,Jimbaran,17.0,1.0,2.0,462.88371290513646,31375.646711848865,470634.700677733,470634.700677733,470634.700677733,55368.78831502741
103,399315.0,Villa Tortoise - Room 1,0.0,2.0,44,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-8.8054876,115.1137161,21.9135,45.0,4.0,780706.9031477273,Bingin,11.0,1.0,2.0,35626.75534021162,17349.042292171718,780706.9031477273,780706.9031477273,780706.9031477273,70973.35483161156
104,399317.0,Raka Rai Villa,4.0,2.0,7,2.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-8.655828,115.1417823,2259.288483838384,60.0,2.0,1245153.39585034,Canggu,11.0,0.6666666666666666,2.0,551.1263412164636,20752.556597505663,622576.69792517,622576.69792517,415051.1319501133,113195.7632591218
105,399516.0,Bigger Type,1.0,4.0,24,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-8.6559436,115.1397607,2259.288483838384,60.0,5.0,412825.2245476189,Canggu,12.0,1.0,2.0,182.7235554470918,6880.420409126981,412825.2245476189,412825.2245476189,412825.2245476189,34402.10204563491
106,399830.0,Standard,1.0,4.0,4,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-8.835812,115.118645,1133.15,60.0,6.0,759896.1875,Uluwatu,12.0,1.0,2.0,670.6051162688082,12664.936458333334,759896.1875,759896.1875,759896.1875,63324.68229166666
107,399831.0,Despacito Loft & Lounge - 1,3.0,4.0,35,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-8.81394,115.1096954,616.825,60.0,6.0,1095725.413170068,Padang Padang,11.0,1.0,2.0,1776.3959197018085,18262.090219501133,1095725.413170068,1095725.413170068,1095725.413170068,99611.40119727892
108,399832.0,Despacito Loft & Lounge - 6,3.0,4.0,32,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-8.81394,115.1096954,616.825,60.0,6.0,1190516.4948958333,Padang Padang,13.0,1.0,4.0,1930.0717300625515,19841.94158159722,1190516.4948958333,1190516.4948958333,1190516.4948958333,91578.1919150641
